study_accession,individual_accession,sample_accession,experiment_accession,run_accession,file_name,file_path,file_format,strategy,T1_id,semantic_format,size,platform,data_level,individual_name,sample_name
HRA001272,HRI728856,HRS959910,HRX1090409,HRR1402926,HRR1402926_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402926/HRR1402926_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402926_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402926/HRR1402926_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M177,M177_PT_19S50087_1
HRA001272,HRI728856,HRS959910,HRX1090409,HRR1402926,HRR1402926_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402926/HRR1402926_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402926_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402926/HRR1402926_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M177,M177_PT_19S50087_1
HRA001272,HRI728856,HRS959912,HRX1090410,HRR1402927,HRR1402927_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402927/HRR1402927_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402927_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402927/HRR1402927_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M177,M177_PT_19S50087_3
HRA001272,HRI728856,HRS959912,HRX1090410,HRR1402927,HRR1402927_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402927/HRR1402927_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402927_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402927/HRR1402927_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M177,M177_PT_19S50087_3
HRA001272,HRI728856,HRS959913,HRX1090411,HRR1402928,HRR1402928_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402928/HRR1402928_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402928_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402928/HRR1402928_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M177,M177_PT_19S50087_7
HRA001272,HRI728856,HRS959913,HRX1090411,HRR1402928,HRR1402928_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402928/HRR1402928_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402928_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402928/HRR1402928_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M177,M177_PT_19S50087_7
HRA001272,,,,HRR1402929,HRR1402929_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402929/HRR1402929_f1.fastq.gz,fastq.gz,WGS,HRR1402929_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402929/HRR1402929_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA001272,,,,HRR1402929,HRR1402929_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402929/HRR1402929_r2.fastq.gz,fastq.gz,WGS,HRR1402929_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402929/HRR1402929_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA001272,HRI728856,HRS959914,HRX1090412,HRR1402930,HRR1402930_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402930/HRR1402930_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402930_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402930/HRR1402930_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M177,M177_PT_19S50087_8
HRA001272,HRI728856,HRS959914,HRX1090412,HRR1402930,HRR1402930_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402930/HRR1402930_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402930_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402930/HRR1402930_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M177,M177_PT_19S50087_8
HRA001272,,,,HRR1402931,HRR1402931_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402931/HRR1402931_f1.fastq.gz,fastq.gz,WGS,HRR1402931_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402931/HRR1402931_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA001272,,,,HRR1402931,HRR1402931_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402931/HRR1402931_r2.fastq.gz,fastq.gz,WGS,HRR1402931_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402931/HRR1402931_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA001272,HRI728857,HRS959915,HRX1090413,HRR1402932,HRR1402932_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402932/HRR1402932_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402932_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402932/HRR1402932_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M178,M178_LM_21S05074_1
HRA001272,HRI728857,HRS959915,HRX1090413,HRR1402932,HRR1402932_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402932/HRR1402932_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402932_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402932/HRR1402932_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M178,M178_LM_21S05074_1
HRA001272,,,,HRR1402933,HRR1402933_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402933/HRR1402933_f1.fastq.gz,fastq.gz,WGS,HRR1402933_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402933/HRR1402933_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA001272,,,,HRR1402933,HRR1402933_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402933/HRR1402933_r2.fastq.gz,fastq.gz,WGS,HRR1402933_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402933/HRR1402933_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA001272,HRI728857,HRS959916,HRX1090414,HRR1402934,HRR1402934_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402934/HRR1402934_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402934_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402934/HRR1402934_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M178,M178_LM_21S05074_3
HRA001272,HRI728857,HRS959916,HRX1090414,HRR1402934,HRR1402934_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402934/HRR1402934_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402934_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402934/HRR1402934_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M178,M178_LM_21S05074_3
HRA001272,HRI728857,HRS959918,HRX1090415,HRR1402935,HRR1402935_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402935/HRR1402935_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402935_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402935/HRR1402935_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M178,M178_PT_19S09877_2
HRA001272,HRI728857,HRS959918,HRX1090415,HRR1402935,HRR1402935_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402935/HRR1402935_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402935_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402935/HRR1402935_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M178,M178_PT_19S09877_2
HRA001272,,,,HRR1402936,HRR1402936_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402936/HRR1402936_f1.fastq.gz,fastq.gz,WGS,HRR1402936_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402936/HRR1402936_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA001272,,,,HRR1402936,HRR1402936_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402936/HRR1402936_r2.fastq.gz,fastq.gz,WGS,HRR1402936_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402936/HRR1402936_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA001272,HRI728857,HRS959919,HRX1090416,HRR1402937,HRR1402937_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402937/HRR1402937_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402937_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402937/HRR1402937_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M178,M178_PT_19S09877_4
HRA001272,HRI728857,HRS959919,HRX1090416,HRR1402937,HRR1402937_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402937/HRR1402937_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402937_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402937/HRR1402937_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M178,M178_PT_19S09877_4
HRA001272,,,,HRR1402938,HRR1402938_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402938/HRR1402938_f1.fastq.gz,fastq.gz,WGS,HRR1402938_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402938/HRR1402938_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA001272,,,,HRR1402938,HRR1402938_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402938/HRR1402938_r2.fastq.gz,fastq.gz,WGS,HRR1402938_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402938/HRR1402938_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA001272,HRI728858,HRS959922,HRX1090417,HRR1402939,HRR1402939_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402939/HRR1402939_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402939_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402939/HRR1402939_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M179,M179_PT_20S35528_2
HRA001272,HRI728858,HRS959922,HRX1090417,HRR1402939,HRR1402939_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402939/HRR1402939_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402939_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402939/HRR1402939_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M179,M179_PT_20S35528_2
HRA001272,HRI728858,HRS959923,HRX1090418,HRR1402940,HRR1402940_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402940/HRR1402940_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402940_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402940/HRR1402940_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M179,M179_PT_20S35528_3
HRA001272,HRI728858,HRS959923,HRX1090418,HRR1402940,HRR1402940_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402940/HRR1402940_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402940_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402940/HRR1402940_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M179,M179_PT_20S35528_3
HRA001272,HRI728858,HRS959924,HRX1090419,HRR1402941,HRR1402941_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402941/HRR1402941_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402941_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402941/HRR1402941_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M179,M179_PT_20S35528_5
HRA001272,HRI728858,HRS959924,HRX1090419,HRR1402941,HRR1402941_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402941/HRR1402941_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402941_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402941/HRR1402941_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M179,M179_PT_20S35528_5
HRA001272,,,,HRR1402942,HRR1402942_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402942/HRR1402942_f1.fastq.gz,fastq.gz,WGS,HRR1402942_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402942/HRR1402942_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA001272,,,,HRR1402942,HRR1402942_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402942/HRR1402942_r2.fastq.gz,fastq.gz,WGS,HRR1402942_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402942/HRR1402942_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA001272,HRI728859,HRS959925,HRX1090420,HRR1402943,HRR1402943_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402943/HRR1402943_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402943_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402943/HRR1402943_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_LM_19S59087_1
HRA001272,HRI728859,HRS959925,HRX1090420,HRR1402943,HRR1402943_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402943/HRR1402943_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402943_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402943/HRR1402943_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_LM_19S59087_1
HRA001272,HRI728859,HRS959926,HRX1090421,HRR1402944,HRR1402944_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402944/HRR1402944_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402944_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402944/HRR1402944_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_LM_19S59087_2
HRA001272,HRI728859,HRS959926,HRX1090421,HRR1402944,HRR1402944_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402944/HRR1402944_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402944_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402944/HRR1402944_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_LM_19S59087_2
HRA001272,HRI728859,HRS959927,HRX1090422,HRR1402945,HRR1402945_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402945/HRR1402945_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402945_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402945/HRR1402945_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_LM_19S59087_3
HRA001272,HRI728859,HRS959927,HRX1090422,HRR1402945,HRR1402945_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402945/HRR1402945_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402945_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402945/HRR1402945_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_LM_19S59087_3
HRA001272,HRI728859,HRS959928,HRX1090423,HRR1402946,HRR1402946_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402946/HRR1402946_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402946_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402946/HRR1402946_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_LM_19S59087_4
HRA001272,HRI728859,HRS959928,HRX1090423,HRR1402946,HRR1402946_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402946/HRR1402946_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402946_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402946/HRR1402946_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_LM_19S59087_4
HRA001272,HRI728859,HRS959929,HRX1090424,HRR1402947,HRR1402947_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402947/HRR1402947_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402947_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402947/HRR1402947_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_NC_19S38943_5
HRA001272,HRI728859,HRS959929,HRX1090424,HRR1402947,HRR1402947_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402947/HRR1402947_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402947_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402947/HRR1402947_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_NC_19S38943_5
HRA001272,HRI728859,HRS959930,HRX1090425,HRR1402948,HRR1402948_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402948/HRR1402948_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402948_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402948/HRR1402948_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_PT1_19S38943_3
HRA001272,HRI728859,HRS959930,HRX1090425,HRR1402948,HRR1402948_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402948/HRR1402948_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402948_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402948/HRR1402948_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_PT1_19S38943_3
HRA001272,HRI728859,HRS959931,HRX1090426,HRR1402949,HRR1402949_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402949/HRR1402949_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402949_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402949/HRR1402949_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_PT1_19S38943_4
HRA001272,HRI728859,HRS959931,HRX1090426,HRR1402949,HRR1402949_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402949/HRR1402949_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402949_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402949/HRR1402949_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_PT1_19S38943_4
HRA001272,HRI728859,HRS959932,HRX1090427,HRR1402950,HRR1402950_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402950/HRR1402950_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402950_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402950/HRR1402950_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_PT2_19S38943_7
HRA001272,HRI728859,HRS959932,HRX1090427,HRR1402950,HRR1402950_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402950/HRR1402950_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402950_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402950/HRR1402950_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_PT2_19S38943_7
HRA001272,HRI728859,HRS959933,HRX1090428,HRR1402951,HRR1402951_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402951/HRR1402951_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402951_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402951/HRR1402951_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_PT2_19S38943_8
HRA001272,HRI728859,HRS959933,HRX1090428,HRR1402951,HRR1402951_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402951/HRR1402951_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402951_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402951/HRR1402951_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M180,M180_PT2_19S38943_8
HRA001272,,,,HRR1402952,HRR1402952_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402952/HRR1402952_f1.fastq.gz,fastq.gz,WGS,HRR1402952_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402952/HRR1402952_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA001272,,,,HRR1402952,HRR1402952_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402952/HRR1402952_r2.fastq.gz,fastq.gz,WGS,HRR1402952_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402952/HRR1402952_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA001272,HRI728860,HRS959935,HRX1090429,HRR1402953,HRR1402953_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402953/HRR1402953_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402953_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402953/HRR1402953_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M181,M181_PT_17S56713_1
HRA001272,HRI728860,HRS959935,HRX1090429,HRR1402953,HRR1402953_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402953/HRR1402953_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402953_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402953/HRR1402953_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M181,M181_PT_17S56713_1
HRA001272,HRI728860,HRS959936,HRX1090430,HRR1402954,HRR1402954_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402954/HRR1402954_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402954_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402954/HRR1402954_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M181,M181_PT_17S56713_2
HRA001272,HRI728860,HRS959936,HRX1090430,HRR1402954,HRR1402954_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402954/HRR1402954_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402954_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402954/HRR1402954_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M181,M181_PT_17S56713_2
HRA001272,HRI728861,HRS959938,HRX1090431,HRR1402955,HRR1402955_f1.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402955/HRR1402955_f1.fastq.gz,fastq.gz,bulk_RNA,HRR1402955_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402955/HRR1402955_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ,,Illumina NovaSeq 6000,1,M182,M182_BM_21S40586_1
HRA001272,HRI728861,HRS959938,HRX1090431,HRR1402955,HRR1402955_r2.fastq.gz,/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402955/HRR1402955_r2.fastq.gz,fastq.gz,bulk_RNA,HRR1402955_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR1402955/HRR1402955_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ,,Illumina NovaSeq 6000,1,M182,M182_BM_21S40586_1
