files,modal
HRR573223_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573223/HRR573223_r2.fq.gz,WES
HRR573225_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573225/HRR573225_f1.fq.gz,WES
HRR573225_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573225/HRR573225_r2.fq.gz,WES
HRR573227_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573227/HRR573227_f1.fq.gz,WES
HRR573227_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573227/HRR573227_r2.fq.gz,WES
HRR573229_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573229/HRR573229_f1.fq.gz,WES
HRR573229_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573229/HRR573229_r2.fq.gz,WES
HRR573231_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573231/HRR573231_f1.fq.gz,WES
HRR573231_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573231/HRR573231_r2.fq.gz,WES
HRR573233_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573233/HRR573233_f1.fq.gz,WES
HRR573233_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573233/HRR573233_r2.fq.gz,WES
HRR573235_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573235/HRR573235_f1.fq.gz,WES
HRR573235_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573235/HRR573235_r2.fq.gz,WES
HRR573237_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573237/HRR573237_f1.fq.gz,WES
HRR573237_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573237/HRR573237_r2.fq.gz,WES
HRR573239_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573239/HRR573239_f1.fq.gz,WES
HRR573239_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573239/HRR573239_r2.fq.gz,WES
HRR573240_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573240/HRR573240_f1.fq.gz,WES
HRR573240_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573240/HRR573240_r2.fq.gz,WES
HRR573242_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573242/HRR573242_f1.fq.gz,WES
HRR573242_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573242/HRR573242_r2.fq.gz,WES
HRR573243_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573243/HRR573243_f1.fq.gz,WES
HRR573243_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573243/HRR573243_r2.fq.gz,WES
HRR573245_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573245/HRR573245_f1.fq.gz,WES
HRR573245_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573245/HRR573245_r2.fq.gz,WES
HRR573246_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573246/HRR573246_f1.fq.gz,WES
HRR573246_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573246/HRR573246_r2.fq.gz,WES
HRR573248_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573248/HRR573248_f1.fq.gz,WES
HRR573248_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573248/HRR573248_r2.fq.gz,WES
HRR573250_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573250/HRR573250_f1.fq.gz,WES
HRR573250_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573250/HRR573250_r2.fq.gz,WES
HRR573251_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573251/HRR573251_f1.fq.gz,WES
HRR573251_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573251/HRR573251_r2.fq.gz,WES
HRR573253_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573253/HRR573253_f1.fq.gz,WES
HRR573253_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573253/HRR573253_r2.fq.gz,WES
HRR573254_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573254/HRR573254_f1.fq.gz,WES
HRR573254_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573254/HRR573254_r2.fq.gz,WES
HRR573256_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573256/HRR573256_f1.fq.gz,WES
HRR573256_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573256/HRR573256_r2.fq.gz,WES
HRR573257_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573257/HRR573257_f1.fq.gz,WES
HRR573257_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573257/HRR573257_r2.fq.gz,WES
HRR573259_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573259/HRR573259_f1.fq.gz,WES
HRR573259_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573259/HRR573259_r2.fq.gz,WES
HRR573260_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573260/HRR573260_f1.fq.gz,WES
HRR573260_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573260/HRR573260_r2.fq.gz,WES
HRR573262_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573262/HRR573262_f1.fq.gz,WES
HRR573262_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573262/HRR573262_r2.fq.gz,WES
HRR573263_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573263/HRR573263_f1.fq.gz,WES
HRR573263_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573263/HRR573263_r2.fq.gz,WES
HRR573265_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573265/HRR573265_f1.fq.gz,WES
HRR573265_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573265/HRR573265_r2.fq.gz,WES
HRR573266_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573266/HRR573266_f1.fq.gz,WES
HRR573266_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573266/HRR573266_r2.fq.gz,WES
HRR573268_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573268/HRR573268_f1.fq.gz,WES
HRR573268_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573268/HRR573268_r2.fq.gz,WES
HRR573269_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573269/HRR573269_f1.fq.gz,WES
HRR573269_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573269/HRR573269_r2.fq.gz,WES
HRR573271_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573271/HRR573271_f1.fq.gz,WES
HRR573271_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001749/HRR573271/HRR573271_r2.fq.gz,WES
HRR718970_f1.fq.gz::NOT_FOUND,WES
HRR718970_r2.fq.gz::NOT_FOUND,WES
HRR718971_f1.fq.gz::NOT_FOUND,WES
HRR718971_r2.fq.gz::NOT_FOUND,WES
HRR718972_f1.fq.gz::NOT_FOUND,WES
HRR718972_r2.fq.gz::NOT_FOUND,WES
HRR718973_f1.fq.gz::NOT_FOUND,WES
HRR718973_r2.fq.gz::NOT_FOUND,WES
HRR718974_f1.fq.gz::NOT_FOUND,WES
HRR718974_r2.fq.gz::NOT_FOUND,WES
HRR718975_f1.fq.gz::NOT_FOUND,WES
HRR718975_r2.fq.gz::NOT_FOUND,WES
HRR718976_f1.fq.gz::NOT_FOUND,WES
HRR718976_r2.fq.gz::NOT_FOUND,WES
HRR718977_f1.fq.gz::NOT_FOUND,WES
HRR718977_r2.fq.gz::NOT_FOUND,WES
HRR718978_f1.fq.gz::NOT_FOUND,WES
HRR718978_r2.fq.gz::NOT_FOUND,WES
HRR718979_f1.fq.gz::NOT_FOUND,WES
HRR718979_r2.fq.gz::NOT_FOUND,WES
HRR718980_f1.fq.gz::NOT_FOUND,WES
HRR718980_r2.fq.gz::NOT_FOUND,WES
HRR718981_f1.fq.gz::NOT_FOUND,WES
HRR718981_r2.fq.gz::NOT_FOUND,WES
HRR718982_f1.fq.gz::NOT_FOUND,WES
HRR718982_r2.fq.gz::NOT_FOUND,WES
HRR718983_f1.fq.gz::NOT_FOUND,WES
HRR718983_r2.fq.gz::NOT_FOUND,WES
HRR718984_f1.fq.gz::NOT_FOUND,WES
HRR718984_r2.fq.gz::NOT_FOUND,WES
HRR718985_f1.fq.gz::NOT_FOUND,WES
HRR718985_r2.fq.gz::NOT_FOUND,WES
HRR718986_f1.fq.gz::NOT_FOUND,WES
HRR718986_r2.fq.gz::NOT_FOUND,WES
HRR718987_f1.fq.gz::NOT_FOUND,WES
HRR718987_r2.fq.gz::NOT_FOUND,WES
HRR718988_f1.fq.gz::NOT_FOUND,WES
HRR718988_r2.fq.gz::NOT_FOUND,WES
HRR718989_f1.fq.gz::NOT_FOUND,WES
HRR718989_r2.fq.gz::NOT_FOUND,WES
HRR718990_f1.fq.gz::NOT_FOUND,WES
HRR718990_r2.fq.gz::NOT_FOUND,WES
HRR718991_f1.fq.gz::NOT_FOUND,WES
HRR718991_r2.fq.gz::NOT_FOUND,WES
HRR718992_f1.fq.gz::NOT_FOUND,WES
HRR718992_r2.fq.gz::NOT_FOUND,WES
HRR718993_f1.fq.gz::NOT_FOUND,WES
HRR718993_r2.fq.gz::NOT_FOUND,WES
HRR718994_f1.fq.gz::NOT_FOUND,WES
HRR718994_r2.fq.gz::NOT_FOUND,WES
HRR718995_f1.fq.gz::NOT_FOUND,WES
HRR718995_r2.fq.gz::NOT_FOUND,WES
HRR718996_f1.fq.gz::NOT_FOUND,WES
HRR718996_r2.fq.gz::NOT_FOUND,WES
HRR718997_f1.fq.gz::NOT_FOUND,WES
HRR718997_r2.fq.gz::NOT_FOUND,WES
HRR718998_f1.fq.gz::NOT_FOUND,WES
HRR718998_r2.fq.gz::NOT_FOUND,WES
HRR718999_f1.fq.gz::NOT_FOUND,WES
HRR718999_r2.fq.gz::NOT_FOUND,WES
HRR719000_f1.fq.gz::NOT_FOUND,WES
HRR719000_r2.fq.gz::NOT_FOUND,WES
HRR719001_f1.fq.gz::NOT_FOUND,WES
HRR719001_r2.fq.gz::NOT_FOUND,WES
HRR719002_f1.fq.gz::NOT_FOUND,WES
HRR719002_r2.fq.gz::NOT_FOUND,WES
HRR719003_f1.fq.gz::NOT_FOUND,WES
HRR719003_r2.fq.gz::NOT_FOUND,WES
HRR719004_f1.fq.gz::NOT_FOUND,WES
HRR719004_r2.fq.gz::NOT_FOUND,WES
HRR719005_f1.fq.gz::NOT_FOUND,WES
HRR719005_r2.fq.gz::NOT_FOUND,WES
HRR719006_f1.fq.gz::NOT_FOUND,WES
HRR719006_r2.fq.gz::NOT_FOUND,WES
HRR719007_f1.fq.gz::NOT_FOUND,WES
HRR719007_r2.fq.gz::NOT_FOUND,WES
HRR719008_f1.fq.gz::NOT_FOUND,WES
HRR719008_r2.fq.gz::NOT_FOUND,WES
HRR719009_f1.fq.gz::NOT_FOUND,WES
HRR719009_r2.fq.gz::NOT_FOUND,WES
HRR719010_f1.fq.gz::NOT_FOUND,WES
HRR719010_r2.fq.gz::NOT_FOUND,WES
HRR719011_f1.fq.gz::NOT_FOUND,WES
HRR719011_r2.fq.gz::NOT_FOUND,WES
HRR719012_f1.fq.gz::NOT_FOUND,WES
HRR719012_r2.fq.gz::NOT_FOUND,WES
HRR719013_f1.fq.gz::NOT_FOUND,WES
HRR719013_r2.fq.gz::NOT_FOUND,WES
HRR719014_f1.fq.gz::NOT_FOUND,WES
HRR719014_r2.fq.gz::NOT_FOUND,WES
HRR719015_f1.fq.gz::NOT_FOUND,WES
HRR719015_r2.fq.gz::NOT_FOUND,WES
HRR719016_f1.fq.gz::NOT_FOUND,WES
HRR719016_r2.fq.gz::NOT_FOUND,WES
HRR719017_f1.fq.gz::NOT_FOUND,WES
HRR719017_r2.fq.gz::NOT_FOUND,WES
HRR719018_f1.fq.gz::NOT_FOUND,WES
HRR719018_r2.fq.gz::NOT_FOUND,WES
HRR719019_f1.fq.gz::NOT_FOUND,WES
HRR719019_r2.fq.gz::NOT_FOUND,WES
HRR719020_f1.fq.gz::NOT_FOUND,WES
HRR719020_r2.fq.gz::NOT_FOUND,WES
HRR719021_f1.fq.gz::NOT_FOUND,WES
HRR719021_r2.fq.gz::NOT_FOUND,WES
HRR719022_f1.fq.gz::NOT_FOUND,WES
HRR719022_r2.fq.gz::NOT_FOUND,WES
HRR719023_f1.fq.gz::NOT_FOUND,WES
HRR719023_r2.fq.gz::NOT_FOUND,WES
HRR719024_f1.fq.gz::NOT_FOUND,WES
HRR719024_r2.fq.gz::NOT_FOUND,WES
HRR719025_f1.fq.gz::NOT_FOUND,WES
HRR719025_r2.fq.gz::NOT_FOUND,WES
HRR719026_f1.fq.gz::NOT_FOUND,WES
HRR719026_r2.fq.gz::NOT_FOUND,WES
HRR719027_f1.fq.gz::NOT_FOUND,WES
HRR719027_r2.fq.gz::NOT_FOUND,WES
HRR719028_f1.fq.gz::NOT_FOUND,WES
HRR719028_r2.fq.gz::NOT_FOUND,WES
HRR719029_f1.fq.gz::NOT_FOUND,WES
HRR719029_r2.fq.gz::NOT_FOUND,WES
HRR719030_f1.fq.gz::NOT_FOUND,WES
HRR719030_r2.fq.gz::NOT_FOUND,WES
HRR719031_f1.fq.gz::NOT_FOUND,WES
HRR719031_r2.fq.gz::NOT_FOUND,WES
HRR719032_f1.fq.gz::NOT_FOUND,WES
HRR719032_r2.fq.gz::NOT_FOUND,WES
HRR719033_f1.fq.gz::NOT_FOUND,WES
HRR719033_r2.fq.gz::NOT_FOUND,WES
HRR719034_f1.fq.gz::NOT_FOUND,WES
HRR719034_r2.fq.gz::NOT_FOUND,WES
HRR719035_f1.fq.gz::NOT_FOUND,WES
HRR719035_r2.fq.gz::NOT_FOUND,WES
HRR719036_f1.fq.gz::NOT_FOUND,WES
HRR719036_r2.fq.gz::NOT_FOUND,WES
HRR719037_f1.fq.gz::NOT_FOUND,WES
HRR719037_r2.fq.gz::NOT_FOUND,WES
HRR719038_f1.fq.gz::NOT_FOUND,WES
HRR719038_r2.fq.gz::NOT_FOUND,WES
HRR719039_f1.fq.gz::NOT_FOUND,WES
HRR719039_r2.fq.gz::NOT_FOUND,WES
HRR719040_f1.fq.gz::NOT_FOUND,WES
HRR719040_r2.fq.gz::NOT_FOUND,WES
HRR719041_f1.fq.gz::NOT_FOUND,WES
HRR719041_r2.fq.gz::NOT_FOUND,WES
HRR719042_f1.fq.gz::NOT_FOUND,WES
HRR719042_r2.fq.gz::NOT_FOUND,WES
HRR719043_f1.fq.gz::NOT_FOUND,WES
HRR719043_r2.fq.gz::NOT_FOUND,WES
HRR719044_f1.fq.gz::NOT_FOUND,WES
HRR719044_r2.fq.gz::NOT_FOUND,WES
HRR719045_f1.fq.gz::NOT_FOUND,WES
HRR719045_r2.fq.gz::NOT_FOUND,WES
HRR719046_f1.fq.gz::NOT_FOUND,WES
HRR719046_r2.fq.gz::NOT_FOUND,WES
HRR719047_f1.fq.gz::NOT_FOUND,WES
HRR719047_r2.fq.gz::NOT_FOUND,WES
HRR719048_f1.fq.gz::NOT_FOUND,WES
HRR719048_r2.fq.gz::NOT_FOUND,WES
HRR719049_f1.fq.gz::NOT_FOUND,WES
HRR719049_r2.fq.gz::NOT_FOUND,WES
HRR719050_f1.fq.gz::NOT_FOUND,WES
HRR719050_r2.fq.gz::NOT_FOUND,WES
HRR719051_f1.fq.gz::NOT_FOUND,WES
HRR719051_r2.fq.gz::NOT_FOUND,WES
HRR719052_f1.fq.gz::NOT_FOUND,WES
HRR719052_r2.fq.gz::NOT_FOUND,WES
HRR719053_f1.fq.gz::NOT_FOUND,WES
HRR719053_r2.fq.gz::NOT_FOUND,WES
HRR719054_f1.fq.gz::NOT_FOUND,WES
HRR719054_r2.fq.gz::NOT_FOUND,WES
HRR719055_f1.fq.gz::NOT_FOUND,WES
HRR719055_r2.fq.gz::NOT_FOUND,WES
HRR719056_f1.fq.gz::NOT_FOUND,WES
HRR719056_r2.fq.gz::NOT_FOUND,WES
HRR719057_f1.fq.gz::NOT_FOUND,WES
HRR719057_r2.fq.gz::NOT_FOUND,WES
HRR719058_f1.fq.gz::NOT_FOUND,WES
HRR719058_r2.fq.gz::NOT_FOUND,WES
HRR719059_f1.fq.gz::NOT_FOUND,WES
HRR719059_r2.fq.gz::NOT_FOUND,WES
HRR719060_f1.fq.gz::NOT_FOUND,WES
HRR719060_r2.fq.gz::NOT_FOUND,WES
HRR719061_f1.fq.gz::NOT_FOUND,WES
HRR719061_r2.fq.gz::NOT_FOUND,WES
HRR719062_f1.fq.gz::NOT_FOUND,WES
HRR719062_r2.fq.gz::NOT_FOUND,WES
HRR719063_f1.fq.gz::NOT_FOUND,WES
HRR719063_r2.fq.gz::NOT_FOUND,WES
HRR719064_f1.fq.gz::NOT_FOUND,WES
HRR719064_r2.fq.gz::NOT_FOUND,WES
HRR719065_f1.fq.gz::NOT_FOUND,WES
HRR719065_r2.fq.gz::NOT_FOUND,WES
HRR719066_f1.fq.gz::NOT_FOUND,WES
HRR719066_r2.fq.gz::NOT_FOUND,WES
HRR719067_f1.fq.gz::NOT_FOUND,WES
HRR719067_r2.fq.gz::NOT_FOUND,WES
HRR719068_f1.fq.gz::NOT_FOUND,WES
HRR719068_r2.fq.gz::NOT_FOUND,WES
HRR719069_f1.fq.gz::NOT_FOUND,WES
HRR719069_r2.fq.gz::NOT_FOUND,WES
HRR719070_f1.fq.gz::NOT_FOUND,WES
HRR719070_r2.fq.gz::NOT_FOUND,WES
HRR719071_f1.fq.gz::NOT_FOUND,WES
HRR719071_r2.fq.gz::NOT_FOUND,WES
HRR719072_f1.fq.gz::NOT_FOUND,WES
HRR719072_r2.fq.gz::NOT_FOUND,WES
HRR719073_f1.fq.gz::NOT_FOUND,WES
HRR719073_r2.fq.gz::NOT_FOUND,WES
HRR719074_f1.fq.gz::NOT_FOUND,WES
HRR719074_r2.fq.gz::NOT_FOUND,WES
HRR719075_f1.fq.gz::NOT_FOUND,WES
HRR719075_r2.fq.gz::NOT_FOUND,WES
HRR719076_f1.fq.gz::NOT_FOUND,WES
HRR719076_r2.fq.gz::NOT_FOUND,WES
HRR719077_f1.fq.gz::NOT_FOUND,WES
HRR719077_r2.fq.gz::NOT_FOUND,WES
HRR719078_f1.fq.gz::NOT_FOUND,WES
HRR719078_r2.fq.gz::NOT_FOUND,WES
HRR719079_f1.fq.gz::NOT_FOUND,WES
HRR719079_r2.fq.gz::NOT_FOUND,WES
HRR719080_f1.fq.gz::NOT_FOUND,WES
HRR719080_r2.fq.gz::NOT_FOUND,WES
HRR719081_f1.fq.gz::NOT_FOUND,WES
HRR719081_r2.fq.gz::NOT_FOUND,WES
HRR719082_f1.fq.gz::NOT_FOUND,WES
HRR719082_r2.fq.gz::NOT_FOUND,WES
HRR719083_f1.fq.gz::NOT_FOUND,WES
HRR719083_r2.fq.gz::NOT_FOUND,WES
HRR719084_f1.fq.gz::NOT_FOUND,WES
HRR719084_r2.fq.gz::NOT_FOUND,WES
HRR719085_f1.fq.gz::NOT_FOUND,WES
HRR719085_r2.fq.gz::NOT_FOUND,WES
HRR719086_f1.fq.gz::NOT_FOUND,WES
HRR719086_r2.fq.gz::NOT_FOUND,WES
HRR719087_f1.fq.gz::NOT_FOUND,WES
HRR719087_r2.fq.gz::NOT_FOUND,WES
HRR719088_f1.fq.gz::NOT_FOUND,WES
HRR719088_r2.fq.gz::NOT_FOUND,WES
HRR719089_f1.fq.gz::NOT_FOUND,WES
HRR719089_r2.fq.gz::NOT_FOUND,WES
HRR719090_f1.fq.gz::NOT_FOUND,WES
HRR719090_r2.fq.gz::NOT_FOUND,WES
HRR719091_f1.fq.gz::NOT_FOUND,WES
HRR719091_r2.fq.gz::NOT_FOUND,WES
HRR719092_f1.fq.gz::NOT_FOUND,WES
HRR719092_r2.fq.gz::NOT_FOUND,WES
HRR719093_f1.fq.gz::NOT_FOUND,WES
HRR719093_r2.fq.gz::NOT_FOUND,WES
HRR719094_f1.fq.gz::NOT_FOUND,WES
HRR719094_r2.fq.gz::NOT_FOUND,WES
HRR719095_f1.fq.gz::NOT_FOUND,WES
HRR719095_r2.fq.gz::NOT_FOUND,WES
HRR719096_f1.fq.gz::NOT_FOUND,WES
HRR719096_r2.fq.gz::NOT_FOUND,WES
HRR719097_f1.fq.gz::NOT_FOUND,WES
HRR719097_r2.fq.gz::NOT_FOUND,WES
HRR719098_f1.fq.gz::NOT_FOUND,WES
HRR719098_r2.fq.gz::NOT_FOUND,WES
HRR719099_f1.fq.gz::NOT_FOUND,WES
HRR719099_r2.fq.gz::NOT_FOUND,WES
HRR719100_f1.fq.gz::NOT_FOUND,WES
HRR719100_r2.fq.gz::NOT_FOUND,WES
HRR719101_f1.fq.gz::NOT_FOUND,WES
HRR719101_r2.fq.gz::NOT_FOUND,WES
HRR719102_f1.fq.gz::NOT_FOUND,WES
HRR719102_r2.fq.gz::NOT_FOUND,WES
HRR719103_f1.fq.gz::NOT_FOUND,WES
HRR719103_r2.fq.gz::NOT_FOUND,WES
HRR719104_f1.fq.gz::NOT_FOUND,WES
HRR719104_r2.fq.gz::NOT_FOUND,WES
HRR719105_f1.fq.gz::NOT_FOUND,WES
HRR719105_r2.fq.gz::NOT_FOUND,WES
HRR719106_f1.fq.gz::NOT_FOUND,WES
HRR719106_r2.fq.gz::NOT_FOUND,WES
HRR719107_f1.fq.gz::NOT_FOUND,WES
HRR719107_r2.fq.gz::NOT_FOUND,WES
HRR719108_f1.fq.gz::NOT_FOUND,WES
HRR719108_r2.fq.gz::NOT_FOUND,WES
HRR719109_f1.fq.gz::NOT_FOUND,WES
HRR719109_r2.fq.gz::NOT_FOUND,WES
HRR719110_f1.fq.gz::NOT_FOUND,WES
HRR719110_r2.fq.gz::NOT_FOUND,WES
HRR719111_f1.fq.gz::NOT_FOUND,WES
HRR719111_r2.fq.gz::NOT_FOUND,WES
HRR719112_f1.fq.gz::NOT_FOUND,WES
HRR719112_r2.fq.gz::NOT_FOUND,WES
HRR719113_f1.fq.gz::NOT_FOUND,WES
HRR719113_r2.fq.gz::NOT_FOUND,WES
HRR719114_f1.fq.gz::NOT_FOUND,WES
HRR719114_r2.fq.gz::NOT_FOUND,WES
HRR719115_f1.fq.gz::NOT_FOUND,WES
HRR719115_r2.fq.gz::NOT_FOUND,WES
HRR719116_f1.fq.gz::NOT_FOUND,WES
HRR719116_r2.fq.gz::NOT_FOUND,WES
HRR719117_f1.fq.gz::NOT_FOUND,WES
HRR719117_r2.fq.gz::NOT_FOUND,WES
HRR719118_f1.fq.gz::NOT_FOUND,WES
HRR719118_r2.fq.gz::NOT_FOUND,WES
HRR719119_f1.fq.gz::NOT_FOUND,WES
HRR719119_r2.fq.gz::NOT_FOUND,WES
HRR719120_f1.fq.gz::NOT_FOUND,WES
HRR719120_r2.fq.gz::NOT_FOUND,WES
HRR719121_f1.fq.gz::NOT_FOUND,WES
HRR719121_r2.fq.gz::NOT_FOUND,WES
HRR719122_f1.fq.gz::NOT_FOUND,WES
HRR719122_r2.fq.gz::NOT_FOUND,WES
HRR719123_f1.fq.gz::NOT_FOUND,WES
HRR719123_r2.fq.gz::NOT_FOUND,WES
HRR719124_f1.fq.gz::NOT_FOUND,WES
HRR719124_r2.fq.gz::NOT_FOUND,WES
HRR719125_f1.fq.gz::NOT_FOUND,WES
HRR719125_r2.fq.gz::NOT_FOUND,WES
HRR719126_f1.fq.gz::NOT_FOUND,WES
HRR719126_r2.fq.gz::NOT_FOUND,WES
HRR719127_f1.fq.gz::NOT_FOUND,WES
HRR719127_r2.fq.gz::NOT_FOUND,WES
HRR719128_f1.fq.gz::NOT_FOUND,WES
HRR719128_r2.fq.gz::NOT_FOUND,WES
HRR719129_f1.fq.gz::NOT_FOUND,WES
HRR719129_r2.fq.gz::NOT_FOUND,WES
HRR719130_f1.fq.gz::NOT_FOUND,WES
HRR719130_r2.fq.gz::NOT_FOUND,WES
HRR719131_f1.fq.gz::NOT_FOUND,WES
HRR719131_r2.fq.gz::NOT_FOUND,WES
HRR719132_f1.fq.gz::NOT_FOUND,WES
HRR719132_r2.fq.gz::NOT_FOUND,WES
HRR719133_f1.fq.gz::NOT_FOUND,WES
HRR719133_r2.fq.gz::NOT_FOUND,WES
HRR719134_f1.fq.gz::NOT_FOUND,WES
HRR719134_r2.fq.gz::NOT_FOUND,WES
HRR719135_f1.fq.gz::NOT_FOUND,WES
HRR719135_r2.fq.gz::NOT_FOUND,WES
HRR719136_f1.fq.gz::NOT_FOUND,WES
HRR719136_r2.fq.gz::NOT_FOUND,WES
HRR719137_f1.fq.gz::NOT_FOUND,WES
HRR719137_r2.fq.gz::NOT_FOUND,WES
HRR719138_f1.fq.gz::NOT_FOUND,WES
HRR719138_r2.fq.gz::NOT_FOUND,WES
HRR719139_f1.fq.gz::NOT_FOUND,WES
HRR719139_r2.fq.gz::NOT_FOUND,WES
HRR719140_f1.fq.gz::NOT_FOUND,WES
HRR719140_r2.fq.gz::NOT_FOUND,WES
HRR719141_f1.fq.gz::NOT_FOUND,WES
HRR719141_r2.fq.gz::NOT_FOUND,WES
HRR719142_f1.fq.gz::NOT_FOUND,WES
HRR719142_r2.fq.gz::NOT_FOUND,WES
HRR719143_f1.fq.gz::NOT_FOUND,WES
HRR719143_r2.fq.gz::NOT_FOUND,WES
HRR719144_f1.fq.gz::NOT_FOUND,WES
HRR719144_r2.fq.gz::NOT_FOUND,WES
HRR719145_f1.fq.gz::NOT_FOUND,WES
HRR719145_r2.fq.gz::NOT_FOUND,WES
HRR719146_f1.fq.gz::NOT_FOUND,WES
HRR719146_r2.fq.gz::NOT_FOUND,WES
HRR719147_f1.fq.gz::NOT_FOUND,WES
HRR719147_r2.fq.gz::NOT_FOUND,WES
HRR719148_f1.fq.gz::NOT_FOUND,WES
HRR719148_r2.fq.gz::NOT_FOUND,WES
HRR719149_f1.fq.gz::NOT_FOUND,WES
HRR719149_r2.fq.gz::NOT_FOUND,WES
HRR719150_f1.fq.gz::NOT_FOUND,WES
HRR719150_r2.fq.gz::NOT_FOUND,WES
HRR719151_f1.fq.gz::NOT_FOUND,WES
HRR719151_r2.fq.gz::NOT_FOUND,WES
HRR719152_f1.fq.gz::NOT_FOUND,WES
HRR719152_r2.fq.gz::NOT_FOUND,WES
HRR719153_f1.fq.gz::NOT_FOUND,WES
HRR719153_r2.fq.gz::NOT_FOUND,WES
HRR719154_f1.fq.gz::NOT_FOUND,WES
HRR719154_r2.fq.gz::NOT_FOUND,WES
HRR719155_f1.fq.gz::NOT_FOUND,WES
HRR719155_r2.fq.gz::NOT_FOUND,WES
HRR719156_f1.fq.gz::NOT_FOUND,WES
HRR719156_r2.fq.gz::NOT_FOUND,WES
HRR719157_f1.fq.gz::NOT_FOUND,WES
HRR719157_r2.fq.gz::NOT_FOUND,WES
HRR719158_f1.fq.gz::NOT_FOUND,WES
HRR719158_r2.fq.gz::NOT_FOUND,WES
HRR719159_f1.fq.gz::NOT_FOUND,WES
HRR719159_r2.fq.gz::NOT_FOUND,WES
HRR719160_f1.fq.gz::NOT_FOUND,WES
HRR719160_r2.fq.gz::NOT_FOUND,WES
